NR_CONTA;10006
DT. MOV;CD.OPER;OPERACAO;HIST. AUX; CONCIL.;ESPECIE;NR. DOC;CREDITO;DEBITO;SALDO;SLD. CONCIL"
31/12/2025;;;;;;;;;65.000,83;-1.089.358,15
09/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;226859;49,12;;89.073,98
09/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;226757;64,23;;89.138,21
09/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;226929;144,04;;89.282,25
09/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;226878;164,43;;89.446,68
09/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;226870;78,69;;89.525,37
09/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;226762;131,63;;89.657,00
09/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;226873;474,25;;90.131,25
09/03/2026;1040;LIQUIDACAO DE CARTAO;100651755 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;227027;98,22;;90.229,47
09/03/2026;1040;LIQUIDACAO DE CARTAO;101436173 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;227028;143,09;;90.372,56
09/03/2026;1040;LIQUIDACAO DE CARTAO;101436602 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;227029;147,82;;90.520,38
09/03/2026;1040;LIQUIDACAO DE CARTAO;101436602 ELO CREDITO DE CARTAO;Sim;Dinheiro;227030;147,08;;90.667,46
09/03/2026;1040;LIQUIDACAO DE CARTAO;102670897 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;227031;108,14;;90.775,60
09/03/2026;910;PAGAMENTO EM DINHEIRO;809 735 1 ALEXANDRE;Sim;Dinheiro;;;1.000,00;89.775,60
09/03/2026;1040;LIQUIDACAO DE CARTAO;100651755 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;227156;791,45;;90.567,05
09/03/2026;1040;LIQUIDACAO DE CARTAO;100651755 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;227157;321,40;;90.888,45
09/03/2026;1040;LIQUIDACAO DE CARTAO;101436173 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;227158;121,37;;91.009,82
09/03/2026;1040;LIQUIDACAO DE CARTAO;101436173 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;227159;460,13;;91.469,95
09/03/2026;1040;LIQUIDACAO DE CARTAO;101436602 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;227160;861,73;;92.331,68
09/03/2026;1040;LIQUIDACAO DE CARTAO;101436602 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;227161;504,38;;92.836,06
09/03/2026;1040;LIQUIDACAO DE CARTAO;102670897 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;227162;683,73;;93.519,79
09/03/2026;1040;LIQUIDACAO DE CARTAO;102670897 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;227163;455,47;;93.975,26
09/03/2026;1040;LIQUIDACAO DE CARTAO;102670897 ELO CREDITO DE CARTAO;Sim;Dinheiro;227164;167,92;;94.143,18
09/03/2026;1040;LIQUIDACAO DE CARTAO;103953213 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;227165;7.081,70;;101.224,88
09/03/2026;1040;LIQUIDACAO DE CARTAO;103953213 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;227166;5.352,52;;106.577,40
09/03/2026;1040;LIQUIDACAO DE CARTAO;103953213 ELO CREDITO DE CARTAO;Sim;Dinheiro;227167;311,36;;106.888,76
09/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227070;38,58;;106.927,34
09/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227060;35,19;;106.962,53
09/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227095;49,98;;107.012,51
09/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227046;1.675,25;;108.687,76
09/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227092;89,88;;108.777,64
09/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227048;588,94;;109.366,58
09/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227047;349,85;;109.716,43
09/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227086;148,25;;109.864,68
09/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227100;273,25;;110.137,93
09/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227088;22,73;;110.160,66
09/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227034;658,43;;110.819,09
09/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;226992;29,93;;110.849,02
09/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227078;290,58;;111.139,60
09/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227052;55,68;;111.195,28
09/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227077;83,17;;111.278,45
09/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227055;124,33;;111.402,78
09/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227145;79,46;;111.482,24
09/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227068;134,35;;111.616,59
09/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227036;40,94;;111.657,53
09/03/2026;910;PAGAMENTO EM DINHEIRO;712 797 1 45 986 052;Sim;Dinheiro;;;65,00;111.592,53
09/03/2026;910;PAGAMENTO EM DINHEIRO;734 393 1 45 986 052;Sim;Dinheiro;;;230,00;111.362,53
09/03/2026;910;PAGAMENTO EM DINHEIRO;603 1 CONDOMINIO SHO;Sim;Dinheiro;;;17.365,73;93.996,80
09/03/2026;910;PAGAMENTO EM DINHEIRO;808 089 1 FRANCISCO;Sim;Dinheiro;;;100,00;93.896,80
09/03/2026;910;PAGAMENTO EM DINHEIRO;805 829 1 GABRIEL SI;Sim;Dinheiro;;;80,00;93.816,80
09/03/2026;910;PAGAMENTO EM DINHEIRO;123 654 201 HERMELIN;Sim;Dinheiro;;;2.500,00;91.316,80
09/03/2026;910;PAGAMENTO EM DINHEIRO;2 402 202 601 1 HUMA;Sim;Dinheiro;;;1.102,78;90.214,02
09/03/2026;910;PAGAMENTO EM DINHEIRO;5 559 10 J C FERNAND;Sim;Dinheiro;;;1.117,80;89.096,22
09/03/2026;910;PAGAMENTO EM DINHEIRO;9 636 1 MACEDO E BAR;Sim;Dinheiro;;;340,00;88.756,22
09/03/2026;888;TRANSF. CTAS (C);CTA ORIG  20 010;Sim;Dinheiro;1003;14.432,00;;103.188,22
09/03/2026;889;TRANSF. CTAS (D);CTA DEST  60 001;Sim;Dinheiro;0903;;3.000,00;100.188,22
09/03/2026;889;TRANSF. CTAS (D);CTA DEST  60 001;Sim;Dinheiro;1003;;31.737,00;68.451,22
09/03/2026;889;TRANSF. CTAS (D);CTA DEST  60 001;Sim;Dinheiro;1003;;1,00;68.450,22
09/03/2026;889;TRANSF. CTAS (D);CTA DEST  60 005;Sim;Dinheiro;1003;;17.126,42;51.323,80
09/03/2026;888;TRANSF. CTAS (C);CTA ORIG  959;Sim;Dinheiro;0903;40.000,00;;91.323,80
09/03/2026;888;TRANSF. CTAS (C);CTA ORIG  959;Sim;Dinheiro;0903;10.000,00;;101.323,80
09/03/2026;910;PAGAMENTO EM DINHEIRO;795 276 1 TOTVS S A;Sim;Dinheiro;;;2.099,90;99.223,90
09/03/2026;910;PAGAMENTO EM DINHEIRO;804 678 1 TOTVS S A;Sim;Dinheiro;;;3.186,40;96.037,50
09/03/2026;910;PAGAMENTO EM DINHEIRO;110 326 1 TOTVS S A;Sim;Dinheiro;;;268,98;95.768,52
09/03/2026;75;TRANSFERENCIA ENTRE CONTAS;AJUSTE DE BOLETO;Sim;Dinheiro;;;0,98;95.767,54
09/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;228273;1.874,31;;97.641,85
09/03/2026;910;PAGAMENTO EM DINHEIRO;22 255 2 ELITE CONSU;Sim;Dinheiro;;;600,00;97.041,85
09/03/2026;910;PAGAMENTO EM DINHEIRO;6 255 200 ELITE CONS;Sim;Dinheiro;;;400,00;96.641,85
09/03/2026;910;PAGAMENTO EM DINHEIRO;2 255 2 ELITE CONSUL;Sim;Dinheiro;;;600,00;96.041,85
09/03/2026;910;PAGAMENTO EM DINHEIRO;22 555 2 ELITE CONSU;Sim;Dinheiro;;;600,00;95.441,85
09/03/2026;910;PAGAMENTO EM DINHEIRO;22 255 2 ELITE CONSU;Sim;Dinheiro;;;150,00;95.291,85
09/03/2026;910;PAGAMENTO EM DINHEIRO;22 255 2 ELITE CONSU;Sim;Dinheiro;;;300,00;94.991,85
09/03/2026;910;PAGAMENTO EM DINHEIRO;22 255 2 ELITE CONSU;Sim;Dinheiro;;;250,00;94.741,85
09/03/2026;910;PAGAMENTO EM DINHEIRO;2 255 2 ELITE CONSUL;Sim;Dinheiro;;;600,00;94.141,85
09/03/2026;910;PAGAMENTO EM DINHEIRO;22 556 2 ELITE CONSU;Sim;Dinheiro;;;600,00;93.541,85
09/03/2026;910;PAGAMENTO EM DINHEIRO;22 552 2 ELITE CONSU;Sim;Dinheiro;;;600,00;92.941,85
09/03/2026;910;PAGAMENTO EM DINHEIRO;2 255 2 ELITE CONSUL;Sim;Dinheiro;;;300,00;92.641,85
09/03/2026;910;PAGAMENTO EM DINHEIRO;6 656 565 14 EMPRESA;Sim;Dinheiro;;;8.571,73;84.070,12
09/03/2026;910;PAGAMENTO EM DINHEIRO;45 436 3 TOTVS S A;Sim;Dinheiro;;;333,73;83.736,39
09/03/2026;910;PAGAMENTO EM DINHEIRO;811 251 1 EQUATORIAL;Sim;Dinheiro;;;913,84;82.822,55
09/03/2026;910;PAGAMENTO EM DINHEIRO;808 226 1 CABO SERVI;Sim;Dinheiro;;;139,99;82.682,56
09/03/2026;910;PAGAMENTO EM DINHEIRO;805 952 1 CABO SERVI;Sim;Dinheiro;;;107,45;82.575,11
09/03/2026;910;PAGAMENTO EM DINHEIRO;808 221 1 CABO SERVI;Sim;Dinheiro;;;112,26;82.462,85
09/03/2026;910;PAGAMENTO EM DINHEIRO;3 313 605 596 1 SMAR;Sim;Dinheiro;;;144,54;82.318,31
09/03/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;3.230,31;;85.548,62
09/03/2026;910;PAGAMENTO EM DINHEIRO;3 003 1 REDECARD INS;Sim;Dinheiro;;;236,01;85.312,61
09/03/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;5.123,44;;90.436,05
09/03/2026;910;PAGAMENTO EM DINHEIRO;310 326 1 REDECARD I;Sim;Dinheiro;;;221,06;90.214,99
09/03/2026;95;C TED-TRANSF ELET DISPON;TAXA SOBRE BOLETO;Sim;Dinheiro;;0,98;;90.215,97
09/03/2026;910;PAGAMENTO EM DINHEIRO;146 1 TOTVS SA;Sim;Dinheiro;;;722,75;89.493,22
09/03/2026;889;TRANSF. CTAS (D);CTA DEST  60 001;Sim;Dinheiro;0903;;3.100,00;86.393,22
TOTAL DIA;;;;;;;110.199,39 ;100.925,35;52.154,93;-1.065.771,89
10/03/2026;511;CREDITO RECEBIMENTO DE FATURA;RECEB  COB  BANCARIA;Sim;Dinheiro;462;27,36;;86.420,58
10/03/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;100.326/1;;1,40;86.419,18
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227220;140,05;;86.559,23
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227243;48,69;;86.607,92
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227182;258,37;;86.866,29
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227242;123,13;;86.989,42
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227249;71,19;;87.060,61
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227218;71,19;;87.131,80
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227241;142,86;;87.274,66
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227219;215,07;;87.489,73
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227291;70,79;;87.560,52
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227191;305,25;;87.865,77
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227178;524,45;;88.390,22
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227254;237,74;;88.627,96
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227239;17,25;;88.645,21
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227253;188,25;;88.833,46
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227183;19,85;;88.853,31
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227212;182,40;;89.035,71
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227233;11,62;;89.047,33
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227211;25,42;;89.072,75
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227226;135,94;;89.208,69
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227195;901,33;;90.110,02
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227171;109,25;;90.219,27
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227179;50,72;;90.269,99
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227172;94,25;;90.364,24
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227228;341,66;;90.705,90
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227205;272,64;;90.978,54
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227168;204,27;;91.182,81
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227180;53,41;;91.236,22
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227227;644,20;;91.880,42
10/03/2026;910;PAGAMENTO EM DINHEIRO;811 304 1 MARIA DO D;Sim;Dinheiro;;;600,00;91.280,42
10/03/2026;910;PAGAMENTO EM DINHEIRO;808 616 1 PAULO HENR;Sim;Dinheiro;;;100,00;91.180,42
10/03/2026;910;PAGAMENTO EM DINHEIRO;5 995 3 ALLCARE ADMI;Sim;Dinheiro;;;350,82;90.829,60
10/03/2026;910;PAGAMENTO EM DINHEIRO;635 9 LANSERVI TECNO;Sim;Dinheiro;;;149,90;90.679,70
10/03/2026;910;PAGAMENTO EM DINHEIRO;11 1 PROXXIMA TELECO;Sim;Dinheiro;;;0,07;90.679,63
10/03/2026;75;TRANSFERENCIA ENTRE CONTAS;LIQUIDACAO DE PARCELA;Sim;Dinheiro;C50234419;;1.587,72;89.091,91
10/03/2026;266;IOF;IOF S  OPER  CREDITO PJ;Sim;Dinheiro;C50234419;;0,49;89.091,42
10/03/2026;75;TRANSFERENCIA ENTRE CONTAS;LIQUIDACAO DE PARCELA;Sim;Dinheiro;C50234419;;1.882,86;87.208,56
10/03/2026;266;IOF;IOF S  OPER  CREDITO PJ;Sim;Dinheiro;C50234419;;0,58;87.207,98
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227303;758,40;;87.966,38
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227301;1.097,65;;89.064,03
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227304;667,50;;89.731,53
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227308;192,62;;89.924,15
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227299;655,25;;90.579,40
10/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227300;126,75;;90.706,15
10/03/2026;1040;LIQUIDACAO DE CARTAO;15451189 GETNET CREDITO DE CARTAO;Sim;Dinheiro;227399;671,55;;91.377,70
10/03/2026;910;PAGAMENTO EM DINHEIRO;58 008 1 IGOR HENRIQ;Sim;Dinheiro;;;4.000,00;87.377,70
10/03/2026;910;PAGAMENTO EM DINHEIRO;809 765 1 PROXXIMA T;Sim;Dinheiro;;;89,42;87.288,28
10/03/2026;95;C TED-TRANSF ELET DISPON;AJUSTE DE BOLETO;Sim;Dinheiro;;0,98;;87.289,26
10/03/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;318,95;;87.608,21
10/03/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;255,86;;87.864,07
10/03/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;1.007,49;;88.871,56
10/03/2026;910;PAGAMENTO EM DINHEIRO;300 301 2 REDECARD I;Sim;Dinheiro;;;45,19;88.826,37
TOTAL DIA;;;;;;;11.241,60 ;8.808,45;54.588,08;-1.055.697,96
11/03/2026;1040;LIQUIDACAO DE CARTAO;102670897 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;227297;49,60;;88.875,97
11/03/2026;1040;LIQUIDACAO DE CARTAO;102670897 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;227298;147,82;;89.023,79
11/03/2026;511;CREDITO RECEBIMENTO DE FATURA;RECEB  COB  BANCARIA;Sim;Dinheiro;463;388,08;;89.411,87
11/03/2026;511;CREDITO RECEBIMENTO DE FATURA;RECEB  COB  BANCARIA;Sim;Dinheiro;465;75,47;;89.487,34
11/03/2026;511;CREDITO RECEBIMENTO DE FATURA;RECEB  COB  BANCARIA;Sim;Dinheiro;466;301,35;;89.788,69
11/03/2026;511;CREDITO RECEBIMENTO DE FATURA;RECEB  COB  BANCARIA;Sim;Dinheiro;467;65,12;;89.853,81
11/03/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;110.326/1;;2,80;89.851,01
11/03/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;110.326/2;;4,20;89.846,81
11/03/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;1.000,00;;90.846,81
11/03/2026;900;CREDITO ADIANTAMENTO;;Sim;Fatura;;2.190,78;;93.037,59
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227388;126,00;;93.163,59
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227383;71,19;;93.234,78
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227382;90,36;;93.325,14
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227377;287,01;;93.612,15
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227349;108,25;;93.720,40
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227374;71,19;;93.791,59
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227389;103,75;;93.895,34
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227385;280,65;;94.175,99
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227351;46,19;;94.222,18
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227368;138,25;;94.360,43
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227339;75,25;;94.435,68
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227417;4,75;;94.440,43
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227329;82,65;;94.523,08
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227323;77,89;;94.600,97
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227423;1.249,22;;95.850,19
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227387;198,75;;96.048,94
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227424;184,64;;96.233,58
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227355;111,92;;96.345,50
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227313;15,92;;96.361,42
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227331;269,46;;96.630,88
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227354;1.156,25;;97.787,13
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227332;655,31;;98.442,44
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227363;112,25;;98.554,69
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227326;322,50;;98.877,19
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227352;1.339,36;;100.216,55
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227376;72,07;;100.288,62
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227375;340,70;;100.629,32
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227353;999,25;;101.628,57
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227414;135,42;;101.763,99
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227365;96,75;;101.860,74
11/03/2026;1040;LIQUIDACAO DE CARTAO;100651755 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;227480;856,22;;102.716,96
11/03/2026;1040;LIQUIDACAO DE CARTAO;101436602 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;227481;302,66;;103.019,62
11/03/2026;1040;LIQUIDACAO DE CARTAO;102670897 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;227482;183,10;;103.202,72
11/03/2026;1040;LIQUIDACAO DE CARTAO;102670897 ELO CREDITO DE CARTAO;Sim;Dinheiro;227483;717,41;;103.920,13
11/03/2026;1040;LIQUIDACAO DE CARTAO;103953213 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;227484;8.581,28;;112.501,41
11/03/2026;1040;LIQUIDACAO DE CARTAO;103953213 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;227485;1.995,76;;114.497,17
11/03/2026;1040;LIQUIDACAO DE CARTAO;103953213 ELO CREDITO DE CARTAO;Sim;Dinheiro;227486;77,11;;114.574,28
11/03/2026;910;PAGAMENTO EM DINHEIRO;120 326 1 S M CONSER;Sim;Dinheiro;;;51,21;114.523,07
11/03/2026;910;PAGAMENTO EM DINHEIRO;743 990 1 S M CONSER;Sim;Dinheiro;;;701,80;113.821,27
11/03/2026;910;PAGAMENTO EM DINHEIRO;786 722 1 S M CONSER;Sim;Dinheiro;;;701,80;113.119,47
11/03/2026;910;PAGAMENTO EM DINHEIRO;901 202 602 3 RAFAEL;Sim;Dinheiro;;;8.000,00;105.119,47
11/03/2026;910;PAGAMENTO EM DINHEIRO;901 202 604 3 58 301;Sim;Dinheiro;;;5.797,80;99.321,67
11/03/2026;910;PAGAMENTO EM DINHEIRO;1 003 202 601 1 65 4;Sim;Dinheiro;;;2.126,16;97.195,51
11/03/2026;910;PAGAMENTO EM DINHEIRO;303 202 601 1 CAIXA;Sim;Dinheiro;;;2.935,45;94.260,06
11/03/2026;910;PAGAMENTO EM DINHEIRO;808 616 200 PAULO HE;Sim;Dinheiro;;;300,00;93.960,06
11/03/2026;910;PAGAMENTO EM DINHEIRO;801 442 1 ZAULEIDE D;Sim;Dinheiro;;;80,00;93.880,06
11/03/2026;910;PAGAMENTO EM DINHEIRO;812 437 1 KALUNGA SA;Sim;Dinheiro;;;93,98;93.786,08
11/03/2026;910;PAGAMENTO EM DINHEIRO;562 626 1 SECRETARIA;Sim;Dinheiro;;;21,88;93.764,20
11/03/2026;910;PAGAMENTO EM DINHEIRO;65 655 1 SECRETARIA;Sim;Dinheiro;;;292,32;93.471,88
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227458;1.049,25;;94.521,13
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227589;65,65;;94.586,78
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227456;630,05;;95.216,83
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227714;1.610,25;;96.827,08
11/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227717;97,25;;96.924,33
11/03/2026;910;PAGAMENTO EM DINHEIRO;901 202 606 3 ALLYSO;Sim;Dinheiro;;;4.559,84;92.364,49
11/03/2026;910;PAGAMENTO EM DINHEIRO;901 202 607 3 61 613;Sim;Dinheiro;;;5.601,01;86.763,48
11/03/2026;910;PAGAMENTO EM DINHEIRO;901 202 609 3 61 711;Sim;Dinheiro;;;7.766,82;78.996,66
11/03/2026;910;PAGAMENTO EM DINHEIRO;901 202 611 3 WALTER;Sim;Dinheiro;;;4.492,55;74.504,11
11/03/2026;888;TRANSF. CTAS (C);CTA ORIG  20 010;Sim;Dinheiro;1103;6.314,05;;80.818,16
11/03/2026;888;TRANSF. CTAS (C);CTA ORIG  30 007;Sim;Dinheiro;1103;2.000,00;;82.818,16
11/03/2026;888;TRANSF. CTAS (C);CTA ORIG  959;Sim;Dinheiro;1103;5.399,00;;88.217,16
11/03/2026;888;TRANSF. CTAS (C);CTA ORIG  40 001;Sim;Dinheiro;1103;1.038,00;;89.255,16
11/03/2026;910;PAGAMENTO EM DINHEIRO;901 3 63 798 770 YAG;Sim;Dinheiro;;;2.854,14;86.401,02
11/03/2026;910;PAGAMENTO EM DINHEIRO;10 032 601 1 RENATO;Sim;Dinheiro;;;7.382,59;79.018,43
11/03/2026;910;PAGAMENTO EM DINHEIRO;901 202 605 3 60 671;Sim;Dinheiro;;;7.210,02;71.808,41
11/03/2026;889;TRANSF. CTAS (D);CTA DEST  60 001;Sim;Dinheiro;1103;;3.878,97;67.929,44
11/03/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;1.845,70;;69.775,14
11/03/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;1.677,91;;71.453,05
